,SNo,Date,Country,RegionCode,RegionName,Latitude,Longitude,HospitalizedPatients,IntensiveCarePatients,TotalHospitalizedPatients,HomeConfinement,CurrentPositiveCases,NewPositiveCases,Recovered,Deaths,TotalPositiveCases
1331,1331,2020-04-27T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7525,680,8205,27236,35441,590,24589,13449,73479
1332,1332,2020-04-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,667,58,725,2585,3310,16,1933,884,6127
1333,1333,2020-04-27T17:00:00,ITA,14,Molise,41.55774754,14.65916051,20,1,21,179,200,0,75,21,296
1334,1334,2020-04-27T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,150,16,166,774,940,15,1286,270,2496
1335,1335,2020-04-27T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,201,23,224,1483,1707,101,1881,407,3995
1336,1336,2020-04-27T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2830,214,3044,12464,15508,278,6712,2878,25098
1337,1337,2020-04-27T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,449,51,500,2412,2912,10,641,405,3958
1338,1338,2020-04-27T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,97,19,116,660,776,3,398,109,1283
1339,1339,2020-04-27T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,440,35,475,1648,2123,30,731,231,3085
1340,1340,2020-04-27T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,671,154,825,5158,5983,32,2401,795,9179
1341,1341,2020-04-27T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,90,16,106,181,287,2,1018,65,1370
1342,1342,2020-04-27T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,86,7,93,142,235,5,743,133,1111
1343,1343,2020-04-27T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1099,123,1222,7638,8860,108,7375,1344,17579
1344,1344,2020-04-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,312,21,333,1657,1990,25,599,310,2899
1345,1345,2020-04-28T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,56,7,63,142,205,0,136,25,366
1346,1346,2020-04-28T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,113,6,119,645,764,1,248,85,1097
1347,1347,2020-04-28T17:00:00,ITA,15,Campania,40.83956555,14.25084984,544,33,577,2225,2802,31,1220,358,4380
1348,1348,2020-04-28T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2574,228,2802,9201,12003,252,9439,3472,24914
1349,1349,2020-04-28T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,136,13,149,1090,1239,18,1478,278,2995
1350,1350,2020-04-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1468,132,1600,2962,4562,75,1491,414,6467
1351,1351,2020-04-28T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,718,81,799,2772,3571,130,3060,1141,7772
1352,1352,2020-04-28T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7280,655,7935,27809,35744,869,25029,13575,74348
1353,1353,2020-04-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,666,58,724,2610,3334,48,1948,893,6175
1354,1354,2020-04-28T17:00:00,ITA,14,Molise,41.55774754,14.65916051,18,1,19,176,195,1,81,21,297
1355,1355,2020-04-28T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,136,15,151,759,910,2,1316,272,2498
1356,1356,2020-04-28T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,182,22,204,1361,1565,30,2048,412,4025
1357,1357,2020-04-28T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2701,202,2903,12603,15506,352,7008,2936,25450
1358,1358,2020-04-28T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,448,51,499,2420,2919,22,654,407,3980
1359,1359,2020-04-28T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,96,18,114,658,772,2,404,109,1285
1360,1360,2020-04-28T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,428,34,462,1681,2143,35,745,232,3120
1361,1361,2020-04-28T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,619,144,763,5133,5896,52,2524,811,9231
1362,1362,2020-04-28T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,80,17,97,178,275,9,1039,65,1379
1363,1363,2020-04-28T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,81,5,86,123,209,8,775,135,1119
1364,1364,2020-04-28T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1067,120,1187,7414,8601,129,7699,1408,17708
1365,1365,2020-04-29T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,309,19,328,1648,1976,24,632,315,2923
1366,1366,2020-04-29T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,51,4,55,139,194,0,147,25,366
1367,1367,2020-04-29T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,107,6,113,640,753,5,263,86,1102
1368,1368,2020-04-29T17:00:00,ITA,15,Campania,40.83956555,14.25084984,518,31,549,2233,2782,30,1269,359,4410
1369,1369,2020-04-29T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2527,226,2753,9109,11862,263,9803,3512,25177
1370,1370,2020-04-29T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,134,12,146,1081,1227,15,1498,285,3010
1371,1371,2020-04-29T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1445,130,1575,2960,4535,78,1579,431,6545
1372,1372,2020-04-29T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,697,70,767,2809,3576,117,3161,1152,7889
1373,1373,2020-04-29T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7120,634,7754,28368,36122,786,25333,13679,75134
1374,1374,2020-04-29T17:00:00,ITA,11,Marche,43.61675973,13.5188753,640,52,692,2655,3347,35,1964,899,6210
1375,1375,2020-04-29T17:00:00,ITA,14,Molise,41.55774754,14.65916051,17,1,18,175,193,0,83,21,297
1376,1376,2020-04-29T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,119,14,133,712,845,9,1388,274,2507
1377,1377,2020-04-29T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,165,22,187,1276,1463,44,2190,416,4069
1378,1378,2020-04-29T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2637,202,2839,12682,15521,411,7337,3003,25861
1379,1379,2020-04-29T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,449,47,496,2431,2927,49,692,410,4029
1380,1380,2020-04-29T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,87,17,104,657,761,5,413,116,1290
1381,1381,2020-04-29T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,415,34,449,1696,2145,20,763,232,3140
1382,1382,2020-04-29T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,576,139,715,4948,5663,61,2802,827,9292
1383,1383,2020-04-29T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,77,16,93,168,261,12,1064,66,1391
1384,1384,2020-04-29T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,78,5,83,52,135,5,852,137,1124
1385,1385,2020-04-29T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1042,114,1156,7213,8369,117,8019,1437,17825
1386,1386,2020-04-30T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,306,16,322,1593,1915,7,695,320,2930
1387,1387,2020-04-30T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,49,4,53,139,192,1,150,25,367
1388,1388,2020-04-30T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,105,6,111,629,740,6,282,86,1108
1389,1389,2020-04-30T17:00:00,ITA,15,Campania,40.83956555,14.25084984,484,29,513,2260,2773,13,1291,359,4423
1390,1390,2020-04-30T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2146,206,2352,7211,9563,259,12322,3551,25436
1391,1391,2020-04-30T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,109,11,120,1050,1170,15,1566,289,3025
1392,1392,2020-04-30T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1417,115,1532,2936,4468,71,1707,441,6616
1393,1393,2020-04-30T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,676,69,745,2806,3551,104,3275,1167,7993
1394,1394,2020-04-30T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6834,605,7439,28772,36211,598,25749,13772,75732
1395,1395,2020-04-30T17:00:00,ITA,11,Marche,43.61675973,13.5188753,465,48,513,2697,3210,37,2131,906,6247
1396,1396,2020-04-30T17:00:00,ITA,14,Molise,41.55774754,14.65916051,17,1,18,172,190,1,87,21,298
1397,1397,2020-04-30T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,126,13,139,663,802,11,1441,275,2518
1398,1398,2020-04-30T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,158,21,179,1191,1370,47,2328,418,4116
1399,1399,2020-04-30T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2621,199,2820,12673,15493,428,7730,3066,26289
1400,1400,2020-04-30T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,439,42,481,2468,2949,43,708,415,4072
1401,1401,2020-04-30T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,87,16,103,641,744,5,435,116,1295
1402,1402,2020-04-30T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,408,33,441,1716,2157,26,774,235,3166
1403,1403,2020-04-30T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,546,126,672,4912,5584,60,2926,842,9352
1404,1404,2020-04-30T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,68,16,84,149,233,1,1092,67,1392
1405,1405,2020-04-30T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,76,4,80,9,89,4,902,137,1128
1406,1406,2020-04-30T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1012,114,1126,7021,8147,135,8354,1459,17960
1407,1407,2020-05-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,297,16,313,1598,1911,18,713,324,2948
1408,1408,2020-05-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,49,4,53,140,193,11,160,25,378
1409,1409,2020-05-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,105,3,108,619,727,4,299,86,1112
1410,1410,2020-05-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,478,29,507,2246,2753,21,1332,359,4444
1411,1411,2020-05-01T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2112,197,2309,7175,9484,208,12581,3579,25644
1412,1412,2020-05-01T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,131,6,137,978,1115,16,1632,294,3041
1413,1413,2020-05-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1372,105,1477,2969,4446,56,1744,482,6672
1414,1414,2020-05-01T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,666,68,734,2784,3518,133,3424,1184,8126
1415,1415,2020-05-01T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6628,563,7191,29282,36473,737,26136,13860,76469
1416,1416,2020-05-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,413,44,457,2754,3211,28,2153,911,6275
1417,1417,2020-05-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,17,1,18,172,190,2,89,21,300
1418,1418,2020-05-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,112,11,123,634,757,10,1493,278,2528
1419,1419,2020-05-01T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,146,19,165,1128,1293,16,2416,423,4132
1420,1420,2020-05-01T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2503,181,2684,12878,15562,395,8025,3097,26684
1421,1421,2020-05-01T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,428,39,467,2480,2947,27,731,421,4099
1422,1422,2020-05-01T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,84,12,96,648,744,18,452,117,1313
1423,1423,2020-05-01T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,399,30,429,1742,2171,28,786,237,3194
1424,1424,2020-05-01T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,520,124,644,4729,5373,93,3218,854,9445
1425,1425,2020-05-01T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,60,13,73,131,204,1,1121,68,1393
1426,1426,2020-05-01T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,72,3,75,17,92,5,904,137,1133
1427,1427,2020-05-01T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,977,110,1087,6692,7779,138,8840,1479,18098
1428,1428,2020-05-02T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,303,16,319,1560,1879,16,758,327,2964
1429,1429,2020-05-02T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,48,4,52,139,191,2,164,25,380
1430,1430,2020-05-02T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,100,4,104,609,713,0,311,88,1112
1431,1431,2020-05-02T17:00:00,ITA,15,Campania,40.83956555,14.25084984,470,27,497,2224,2721,15,1376,362,4459
1432,1432,2020-05-02T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2033,196,2229,7094,9323,206,12913,3614,25850
1433,1433,2020-05-02T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,131,5,136,973,1109,18,1655,295,3059
1434,1434,2020-05-02T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1370,96,1466,2986,4452,84,1807,497,6756
1435,1435,2020-05-02T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,647,68,715,2883,3598,186,3519,1195,8312
1436,1436,2020-05-02T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6529,545,7074,29593,36667,533,26146,14189,77002
1437,1437,2020-05-02T17:00:00,ITA,11,Marche,43.61675973,13.5188753,399,46,445,2760,3205,23,2177,916,6298
1438,1438,2020-05-02T17:00:00,ITA,14,Molise,41.55774754,14.65916051,9,1,10,172,182,1,98,21,301
1439,1439,2020-05-02T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,113,10,123,580,703,7,1553,279,2535
1440,1440,2020-05-02T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,138,19,157,1125,1282,49,2474,425,4181
1441,1441,2020-05-02T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2550,178,2728,12991,15719,495,8334,3126,27179
1442,1442,2020-05-02T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,416,39,455,2499,2954,34,757,422,4133
1443,1443,2020-05-02T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,86,13,99,631,730,2,466,119,1315
1444,1444,2020-05-02T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,396,30,426,1760,2186,19,787,240,3213
1445,1445,2020-05-02T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,519,118,637,4728,5365,80,3297,863,9525
1446,1446,2020-05-02T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,60,13,73,123,196,1,1130,68,1394
1447,1447,2020-05-02T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,70,3,73,25,98,3,901,137,1136
1448,1448,2020-05-02T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,970,108,1078,6353,7431,126,9291,1502,18224
1449,1449,2020-05-03T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,300,16,316,1552,1868,32,798,330,2996
1450,1450,2020-05-03T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,48,3,51,143,194,6,167,25,386
1451,1451,2020-05-03T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,95,4,99,603,702,2,324,88,1114
1452,1452,2020-05-03T17:00:00,ITA,15,Campania,40.83956555,14.25084984,455,30,485,2241,2726,25,1394,364,4484
1453,1453,2020-05-03T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1997,197,2194,6851,9045,166,13329,3642,26016
1454,1454,2020-05-03T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,131,6,137,950,1087,13,1688,297,3072
1455,1455,2020-05-03T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1346,95,1441,2944,4385,53,1916,508,6809
1456,1456,2020-05-03T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,627,68,695,2856,3551,47,3599,1209,8359
1457,1457,2020-05-03T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6609,532,7141,29785,36926,526,26371,14231,77528
1458,1458,2020-05-03T17:00:00,ITA,11,Marche,43.61675973,13.5188753,400,43,443,2755,3198,21,2194,927,6319
1459,1459,2020-05-03T17:00:00,ITA,14,Molise,41.55774754,14.65916051,8,1,9,172,181,0,98,22,301
1460,1460,2020-05-03T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,109,11,120,545,665,1,1590,281,2536
1461,1461,2020-05-03T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,136,17,153,1094,1247,66,2571,429,4247
1462,1462,2020-05-03T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2496,169,2665,12973,15638,251,8640,3152,27430
1463,1463,2020-05-03T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,410,40,450,2505,2955,11,765,424,4144
1464,1464,2020-05-03T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,92,10,102,587,689,4,511,119,1319
1465,1465,2020-05-03T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,383,29,412,1791,2203,27,795,242,3240
1466,1466,2020-05-03T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,513,112,625,4703,5328,38,3363,872,9563
1467,1467,2020-05-03T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,58,13,71,112,183,0,1143,68,1394
1468,1468,2020-05-03T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,74,2,76,33,109,6,895,138,1142
1469,1469,2020-05-03T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,955,103,1058,6241,7299,94,9503,1516,18318
1470,1470,2020-05-04T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,301,15,316,1521,1837,4,831,332,3000
1471,1471,2020-05-04T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,50,3,53,120,173,0,188,25,386
1472,1472,2020-05-04T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,93,4,97,577,674,4,356,88,1118
1473,1473,2020-05-04T17:00:00,ITA,15,Campania,40.83956555,14.25084984,438,24,462,2249,2711,14,1421,366,4498
1474,1474,2020-05-04T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1968,199,2167,6817,8984,159,13525,3666,26175
1475,1475,2020-05-04T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,130,4,134,916,1050,4,1727,299,3076
1476,1476,2020-05-04T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1335,95,1430,2955,4385,38,1938,524,6847
1477,1477,2020-05-04T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,606,72,678,2830,3508,53,3683,1221,8412
1478,1478,2020-05-04T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6414,532,6946,30361,37307,577,26504,14294,78105
1479,1479,2020-05-04T17:00:00,ITA,11,Marche,43.61675973,13.5188753,389,44,433,2773,3206,44,2225,932,6363
1480,1480,2020-05-04T17:00:00,ITA,14,Molise,41.55774754,14.65916051,9,1,10,168,178,0,101,22,301
1481,1481,2020-05-04T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,103,10,113,523,636,5,1621,284,2541
1482,1482,2020-05-04T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,135,17,152,1013,1165,11,2663,430,4258
1483,1483,2020-05-04T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2391,161,2552,13010,15562,192,8874,3186,27622
1484,1484,2020-05-04T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,397,39,436,2509,2945,9,779,429,4153
1485,1485,2020-05-04T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,91,9,100,553,653,-2,545,119,1317
1486,1486,2020-05-04T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,376,27,403,1799,2202,15,809,244,3255
1487,1487,2020-05-04T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,512,107,619,4660,5279,38,3441,881,9601
1488,1488,2020-05-04T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,56,13,69,112,181,0,1143,70,1394
1489,1489,2020-05-04T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,74,2,76,34,110,1,894,139,1143
1490,1490,2020-05-04T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,955,101,1056,6178,7234,55,9611,1528,18373
1491,1491,2020-05-05T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,289,11,300,1509,1809,25,881,335,3025
1492,1492,2020-05-05T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,50,3,53,124,177,10,194,25,396
1493,1493,2020-05-05T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,92,4,96,554,650,1,381,88,1119
1494,1494,2020-05-05T17:00:00,ITA,15,Campania,40.83956555,14.25084984,408,25,433,2097,2530,20,1619,369,4518
1495,1495,2020-05-05T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1917,191,2108,6573,8681,100,13889,3705,26275
1496,1496,2020-05-05T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,120,4,124,860,984,9,1798,303,3085
1497,1497,2020-05-05T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1315,91,1406,2964,4370,67,2010,534,6914
1498,1498,2020-05-05T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,583,68,651,2776,3427,63,3816,1232,8475
1499,1499,2020-05-05T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6201,509,6710,30382,37092,500,27124,14389,78605
1500,1500,2020-05-05T17:00:00,ITA,11,Marche,43.61675973,13.5188753,387,42,429,2790,3219,29,2237,936,6392
1501,1501,2020-05-05T17:00:00,ITA,14,Molise,41.55774754,14.65916051,9,1,10,167,177,0,102,22,301
1502,1502,2020-05-05T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,99,11,110,502,612,1,1644,286,2542
1503,1503,2020-05-05T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,126,15,141,900,1041,3,2787,433,4261
1504,1504,2020-05-05T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2307,155,2462,12861,15323,152,9235,3216,27774
1505,1505,2020-05-05T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,384,39,423,2516,2939,17,798,433,4170
1506,1506,2020-05-05T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,94,9,103,539,642,1,557,119,1318
1507,1507,2020-05-05T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,367,26,393,1809,2202,12,818,247,3267
1508,1508,2020-05-05T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,484,111,595,4595,5190,30,3552,889,9631
1509,1509,2020-05-05T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,56,11,67,109,176,6,1154,70,1400
1510,1510,2020-05-05T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,56,3,59,51,110,0,894,139,1143
1511,1511,2020-05-05T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,926,98,1024,6092,7116,29,9741,1545,18402
1512,1512,2020-05-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,285,11,296,1495,1791,22,915,341,3047
1513,1513,2020-05-06T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,47,3,50,122,172,3,202,25,399
1514,1514,2020-05-06T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,87,3,90,554,644,3,389,89,1122
1515,1515,2020-05-06T17:00:00,ITA,15,Campania,40.83956555,14.25084984,433,25,458,1882,2340,14,1816,376,4532
1516,1516,2020-05-06T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1816,176,1992,6399,8391,104,14251,3737,26379
1517,1517,2020-05-06T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,115,3,118,844,962,9,1826,306,3094
1518,1518,2020-05-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1351,91,1442,2991,4433,81,2024,538,6995
1519,1519,2020-05-06T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,548,59,607,2699,3306,76,4002,1243,8551
1520,1520,2020-05-06T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6079,480,6559,25194,31753,764,33005,14611,79369
1521,1521,2020-05-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,353,42,395,2841,3236,29,2242,943,6421
1522,1522,2020-05-06T17:00:00,ITA,14,Molise,41.55774754,14.65916051,9,0,9,170,179,3,103,22,304
1523,1523,2020-05-06T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,99,11,110,469,579,1,1678,286,2543
1524,1524,2020-05-06T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,116,13,129,853,982,19,2861,437,4280
1525,1525,2020-05-06T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2147,150,2297,12561,14858,165,9834,3247,27939
1526,1526,2020-05-06T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,365,36,401,2502,2903,26,855,438,4196
1527,1527,2020-05-06T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,91,11,102,521,623,1,577,119,1319
1528,1528,2020-05-06T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,359,25,384,1817,2201,14,830,250,3281
1529,1529,2020-05-06T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,462,92,554,4534,5088,26,3670,899,9657
1530,1530,2020-05-06T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,55,9,64,107,171,4,1163,70,1404
1531,1531,2020-05-06T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,50,3,53,74,127,3,880,139,1146
1532,1532,2020-05-06T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,902,90,992,5797,6789,77,10122,1568,18479
1533,1533,2020-05-07T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,263,12,275,1495,1770,25,954,348,3072
1534,1534,2020-05-07T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,48,2,50,105,155,-16,202,26,383
